NACA66 
1.000000 0.001585
0.966389 0.007397
0.933352 0.012884
0.900891 0.018072
0.869003 0.022980
0.837690 0.027626
0.806952 0.032025
0.776788 0.036186
0.747199 0.040121
0.718184 0.043836
0.689744 0.047336
0.661879 0.050625
0.634588 0.053708
0.607871 0.056585
0.581729 0.059257
0.556162 0.061726
0.531169 0.063992
0.506751 0.066054
0.482907 0.067912
0.459638 0.069566
0.436943 0.071016
0.414823 0.072263
0.393278 0.073305
0.372307 0.074144
0.351910 0.074780
0.332088 0.075215
0.312841 0.075451
0.294168 0.075489
0.276070 0.075332
0.258546 0.074983
0.241597 0.074445
0.225223 0.073722
0.209423 0.072818
0.194197 0.071738
0.179546 0.070486
0.165470 0.069068
0.151968 0.067488
0.139041 0.065754
0.126688 0.063870
0.114910 0.061843
0.103706 0.059678
0.093077 0.057383
0.083022 0.054963
0.073542 0.052424
0.064637 0.049773
0.056306 0.047015
0.048549 0.044157
0.041367 0.041204
0.034760 0.038162
0.028727 0.035035
0.023269 0.031829
0.018386 0.028548
0.014076 0.025196
0.010342 0.021777
0.007182 0.018294
0.004596 0.014750
0.002585 0.011147
0.001149 0.007487
0.000287 0.003771
0.000000 0.000000
0.000000 -0.000000
0.000287 -0.003771
0.001149 -0.007487
0.002585 -0.011147
0.004596 -0.014750
0.007182 -0.018294
0.010342 -0.021777
0.014076 -0.025196
0.018386 -0.028548
0.023269 -0.031829
0.028727 -0.035035
0.034760 -0.038162
0.041367 -0.041204
0.048549 -0.044157
0.056306 -0.047015
0.064637 -0.049773
0.073542 -0.052424
0.083022 -0.054963
0.093077 -0.057383
0.103706 -0.059678
0.114910 -0.061843
0.126688 -0.063870
0.139041 -0.065754
0.151968 -0.067488
0.165470 -0.069068
0.179546 -0.070486
0.194197 -0.071738
0.209423 -0.072818
0.225223 -0.073722
0.241597 -0.074445
0.258546 -0.074983
0.276070 -0.075332
0.294168 -0.075489
0.312841 -0.075451
0.332088 -0.075215
0.351910 -0.074780
0.372307 -0.074144
0.393278 -0.073305
0.414823 -0.072263
0.436943 -0.071016
0.459638 -0.069566
0.482907 -0.067912
0.506751 -0.066054
0.531169 -0.063992
0.556162 -0.061726
0.581729 -0.059257
0.607871 -0.056585
0.634588 -0.053708
0.661879 -0.050625
0.689744 -0.047336
0.718184 -0.043836
0.747199 -0.040121
0.776788 -0.036186
0.806952 -0.032025
0.837690 -0.027626
0.869003 -0.022980
0.900891 -0.018072
0.933352 -0.012884
0.966389 -0.007397
1.000000 -0.001585
