NACA8 
1.000000 0.002830
0.966389 0.013209
0.933352 0.023008
0.900891 0.032272
0.869003 0.041038
0.837690 0.049335
0.806952 0.057189
0.776788 0.064621
0.747199 0.071647
0.718184 0.078281
0.689744 0.084531
0.661879 0.090406
0.634588 0.095910
0.607871 0.101048
0.581729 0.105820
0.556162 0.110229
0.531169 0.114275
0.506751 0.117957
0.482907 0.121276
0.459638 0.124230
0.436943 0.126820
0.414823 0.129045
0.393278 0.130906
0.372307 0.132404
0.351910 0.133541
0.332088 0.134318
0.312841 0.134739
0.294168 0.134807
0.276070 0.134526
0.258546 0.133903
0.241597 0.132942
0.225223 0.131651
0.209423 0.130037
0.194197 0.128108
0.179546 0.125872
0.165470 0.123340
0.151968 0.120519
0.139041 0.117422
0.126688 0.114058
0.114910 0.110438
0.103706 0.106572
0.093077 0.102473
0.083022 0.098151
0.073542 0.093618
0.064637 0.088883
0.056306 0.083959
0.048549 0.078855
0.041367 0.073582
0.034760 0.068149
0.028727 0.062565
0.023269 0.056840
0.018386 0.050981
0.014076 0.044995
0.010342 0.038889
0.007182 0.032669
0.004596 0.026340
0.002585 0.019906
0.001149 0.013369
0.000287 0.006734
0.000000 0.000000
0.000000 -0.000000
0.000287 -0.006734
0.001149 -0.013369
0.002585 -0.019906
0.004596 -0.026340
0.007182 -0.032669
0.010342 -0.038889
0.014076 -0.044995
0.018386 -0.050981
0.023269 -0.056840
0.028727 -0.062565
0.034760 -0.068149
0.041367 -0.073582
0.048549 -0.078855
0.056306 -0.083959
0.064637 -0.088883
0.073542 -0.093618
0.083022 -0.098151
0.093077 -0.102473
0.103706 -0.106572
0.114910 -0.110438
0.126688 -0.114058
0.139041 -0.117422
0.151968 -0.120519
0.165470 -0.123340
0.179546 -0.125872
0.194197 -0.128108
0.209423 -0.130037
0.225223 -0.131651
0.241597 -0.132942
0.258546 -0.133903
0.276070 -0.134526
0.294168 -0.134807
0.312841 -0.134739
0.332088 -0.134318
0.351910 -0.133541
0.372307 -0.132404
0.393278 -0.130906
0.414823 -0.129045
0.436943 -0.126820
0.459638 -0.124230
0.482907 -0.121276
0.506751 -0.117957
0.531169 -0.114275
0.556162 -0.110229
0.581729 -0.105820
0.607871 -0.101048
0.634588 -0.095910
0.661879 -0.090406
0.689744 -0.084531
0.718184 -0.078281
0.747199 -0.071647
0.776788 -0.064621
0.806952 -0.057189
0.837690 -0.049335
0.869003 -0.041038
0.900891 -0.032272
0.933352 -0.023008
0.966389 -0.013209
1.000000 -0.002830
