NACA46 
1.000000 0.001869
0.966389 0.008720
0.933352 0.015189
0.900891 0.021304
0.869003 0.027091
0.837690 0.032568
0.806952 0.037753
0.776788 0.042659
0.747199 0.047297
0.718184 0.051676
0.689744 0.055803
0.661879 0.059681
0.634588 0.063315
0.607871 0.066706
0.581729 0.069857
0.556162 0.072767
0.531169 0.075438
0.506751 0.077869
0.482907 0.080059
0.459638 0.082010
0.436943 0.083719
0.414823 0.085188
0.393278 0.086417
0.372307 0.087406
0.351910 0.088156
0.332088 0.088669
0.312841 0.088947
0.294168 0.088992
0.276070 0.088807
0.258546 0.088395
0.241597 0.087761
0.225223 0.086909
0.209423 0.085843
0.194197 0.084570
0.179546 0.083094
0.165470 0.081422
0.151968 0.079560
0.139041 0.077515
0.126688 0.075295
0.114910 0.072905
0.103706 0.070353
0.093077 0.067647
0.083022 0.064794
0.073542 0.061801
0.064637 0.058676
0.056306 0.055425
0.048549 0.052056
0.041367 0.048575
0.034760 0.044988
0.028727 0.041302
0.023269 0.037523
0.018386 0.033655
0.014076 0.029703
0.010342 0.025672
0.007182 0.021566
0.004596 0.017388
0.002585 0.013141
0.001149 0.008826
0.000287 0.004445
0.000000 0.000000
0.000000 -0.000000
0.000287 -0.004445
0.001149 -0.008826
0.002585 -0.013141
0.004596 -0.017388
0.007182 -0.021566
0.010342 -0.025672
0.014076 -0.029703
0.018386 -0.033655
0.023269 -0.037523
0.028727 -0.041302
0.034760 -0.044988
0.041367 -0.048575
0.048549 -0.052056
0.056306 -0.055425
0.064637 -0.058676
0.073542 -0.061801
0.083022 -0.064794
0.093077 -0.067647
0.103706 -0.070353
0.114910 -0.072905
0.126688 -0.075295
0.139041 -0.077515
0.151968 -0.079560
0.165470 -0.081422
0.179546 -0.083094
0.194197 -0.084570
0.209423 -0.085843
0.225223 -0.086909
0.241597 -0.087761
0.258546 -0.088395
0.276070 -0.088807
0.294168 -0.088992
0.312841 -0.088947
0.332088 -0.088669
0.351910 -0.088156
0.372307 -0.087406
0.393278 -0.086417
0.414823 -0.085188
0.436943 -0.083719
0.459638 -0.082010
0.482907 -0.080059
0.506751 -0.077869
0.531169 -0.075438
0.556162 -0.072767
0.581729 -0.069857
0.607871 -0.066706
0.634588 -0.063315
0.661879 -0.059681
0.689744 -0.055803
0.718184 -0.051676
0.747199 -0.047297
0.776788 -0.042659
0.806952 -0.037753
0.837690 -0.032568
0.869003 -0.027091
0.900891 -0.021304
0.933352 -0.015189
0.966389 -0.008720
1.000000 -0.001869
