NACA63 
1.000000 0.001622
0.966389 0.007569
0.933352 0.013184
0.900891 0.018493
0.869003 0.023515
0.837690 0.028270
0.806952 0.032770
0.776788 0.037029
0.747199 0.041055
0.718184 0.044856
0.689744 0.048438
0.661879 0.051805
0.634588 0.054959
0.607871 0.057902
0.581729 0.060637
0.556162 0.063164
0.531169 0.065482
0.506751 0.067592
0.482907 0.069494
0.459638 0.071186
0.436943 0.072670
0.414823 0.073945
0.393278 0.075012
0.372307 0.075870
0.351910 0.076522
0.332088 0.076967
0.312841 0.077208
0.294168 0.077247
0.276070 0.077087
0.258546 0.076729
0.241597 0.076179
0.225223 0.075439
0.209423 0.074514
0.194197 0.073409
0.179546 0.072128
0.165470 0.070676
0.151968 0.069060
0.139041 0.067285
0.126688 0.065358
0.114910 0.063283
0.103706 0.061068
0.093077 0.058719
0.083022 0.056243
0.073542 0.053645
0.064637 0.050932
0.056306 0.048110
0.048549 0.045186
0.041367 0.042164
0.034760 0.039051
0.028727 0.035851
0.023269 0.032571
0.018386 0.029213
0.014076 0.025783
0.010342 0.022284
0.007182 0.018720
0.004596 0.015093
0.002585 0.011406
0.001149 0.007661
0.000287 0.003859
0.000000 0.000000
0.000000 -0.000000
0.000287 -0.003859
0.001149 -0.007661
0.002585 -0.011406
0.004596 -0.015093
0.007182 -0.018720
0.010342 -0.022284
0.014076 -0.025783
0.018386 -0.029213
0.023269 -0.032571
0.028727 -0.035851
0.034760 -0.039051
0.041367 -0.042164
0.048549 -0.045186
0.056306 -0.048110
0.064637 -0.050932
0.073542 -0.053645
0.083022 -0.056243
0.093077 -0.058719
0.103706 -0.061068
0.114910 -0.063283
0.126688 -0.065358
0.139041 -0.067285
0.151968 -0.069060
0.165470 -0.070676
0.179546 -0.072128
0.194197 -0.073409
0.209423 -0.074514
0.225223 -0.075439
0.241597 -0.076179
0.258546 -0.076729
0.276070 -0.077087
0.294168 -0.077247
0.312841 -0.077208
0.332088 -0.076967
0.351910 -0.076522
0.372307 -0.075870
0.393278 -0.075012
0.414823 -0.073945
0.436943 -0.072670
0.459638 -0.071186
0.482907 -0.069494
0.506751 -0.067592
0.531169 -0.065482
0.556162 -0.063164
0.581729 -0.060637
0.607871 -0.057902
0.634588 -0.054959
0.661879 -0.051805
0.689744 -0.048438
0.718184 -0.044856
0.747199 -0.041055
0.776788 -0.037029
0.806952 -0.032770
0.837690 -0.028270
0.869003 -0.023515
0.900891 -0.018493
0.933352 -0.013184
0.966389 -0.007569
1.000000 -0.001622
