NACA83 
1.000000 0.001404
0.966389 0.006552
0.933352 0.011412
0.900891 0.016007
0.869003 0.020355
0.837690 0.024470
0.806952 0.028366
0.776788 0.032053
0.747199 0.035538
0.718184 0.038828
0.689744 0.041928
0.661879 0.044842
0.634588 0.047572
0.607871 0.050121
0.581729 0.052488
0.556162 0.054675
0.531169 0.056681
0.506751 0.058508
0.482907 0.060154
0.459638 0.061619
0.436943 0.062904
0.414823 0.064007
0.393278 0.064931
0.372307 0.065674
0.351910 0.066237
0.332088 0.066623
0.312841 0.066832
0.294168 0.066865
0.276070 0.066726
0.258546 0.066417
0.241597 0.065941
0.225223 0.065300
0.209423 0.064500
0.194197 0.063543
0.179546 0.062434
0.165470 0.061178
0.151968 0.059779
0.139041 0.058242
0.126688 0.056574
0.114910 0.054778
0.103706 0.052861
0.093077 0.050828
0.083022 0.048684
0.073542 0.046435
0.064637 0.044087
0.056306 0.041644
0.048549 0.039113
0.041367 0.036497
0.034760 0.033802
0.028727 0.031033
0.023269 0.028193
0.018386 0.025287
0.014076 0.022318
0.010342 0.019289
0.007182 0.016204
0.004596 0.013065
0.002585 0.009873
0.001149 0.006631
0.000287 0.003340
0.000000 0.000000
0.000000 -0.000000
0.000287 -0.003340
0.001149 -0.006631
0.002585 -0.009873
0.004596 -0.013065
0.007182 -0.016204
0.010342 -0.019289
0.014076 -0.022318
0.018386 -0.025287
0.023269 -0.028193
0.028727 -0.031033
0.034760 -0.033802
0.041367 -0.036497
0.048549 -0.039113
0.056306 -0.041644
0.064637 -0.044087
0.073542 -0.046435
0.083022 -0.048684
0.093077 -0.050828
0.103706 -0.052861
0.114910 -0.054778
0.126688 -0.056574
0.139041 -0.058242
0.151968 -0.059779
0.165470 -0.061178
0.179546 -0.062434
0.194197 -0.063543
0.209423 -0.064500
0.225223 -0.065300
0.241597 -0.065941
0.258546 -0.066417
0.276070 -0.066726
0.294168 -0.066865
0.312841 -0.066832
0.332088 -0.066623
0.351910 -0.066237
0.372307 -0.065674
0.393278 -0.064931
0.414823 -0.064007
0.436943 -0.062904
0.459638 -0.061619
0.482907 -0.060154
0.506751 -0.058508
0.531169 -0.056681
0.556162 -0.054675
0.581729 -0.052488
0.607871 -0.050121
0.634588 -0.047572
0.661879 -0.044842
0.689744 -0.041928
0.718184 -0.038828
0.747199 -0.035538
0.776788 -0.032053
0.806952 -0.028366
0.837690 -0.024470
0.869003 -0.020355
0.900891 -0.016007
0.933352 -0.011412
0.966389 -0.006552
1.000000 -0.001404
