NACA73 
1.000000 0.001505
0.966389 0.007024
0.933352 0.012235
0.900891 0.017161
0.869003 0.021821
0.837690 0.026233
0.806952 0.030410
0.776788 0.034362
0.747199 0.038098
0.718184 0.041625
0.689744 0.044949
0.661879 0.048073
0.634588 0.050999
0.607871 0.053731
0.581729 0.056269
0.556162 0.058613
0.531169 0.060765
0.506751 0.062723
0.482907 0.064487
0.459638 0.066058
0.436943 0.067435
0.414823 0.068618
0.393278 0.069608
0.372307 0.070405
0.351910 0.071009
0.332088 0.071422
0.312841 0.071646
0.294168 0.071682
0.276070 0.071533
0.258546 0.071202
0.241597 0.070691
0.225223 0.070004
0.209423 0.069146
0.194197 0.068120
0.179546 0.066931
0.165470 0.065585
0.151968 0.064085
0.139041 0.062438
0.126688 0.060649
0.114910 0.058724
0.103706 0.056669
0.093077 0.054489
0.083022 0.052191
0.073542 0.049780
0.064637 0.047263
0.056306 0.044645
0.048549 0.041931
0.041367 0.039127
0.034760 0.036238
0.028727 0.033269
0.023269 0.030224
0.018386 0.027109
0.014076 0.023926
0.010342 0.020679
0.007182 0.017372
0.004596 0.014006
0.002585 0.010585
0.001149 0.007109
0.000287 0.003581
0.000000 0.000000
0.000000 -0.000000
0.000287 -0.003581
0.001149 -0.007109
0.002585 -0.010585
0.004596 -0.014006
0.007182 -0.017372
0.010342 -0.020679
0.014076 -0.023926
0.018386 -0.027109
0.023269 -0.030224
0.028727 -0.033269
0.034760 -0.036238
0.041367 -0.039127
0.048549 -0.041931
0.056306 -0.044645
0.064637 -0.047263
0.073542 -0.049780
0.083022 -0.052191
0.093077 -0.054489
0.103706 -0.056669
0.114910 -0.058724
0.126688 -0.060649
0.139041 -0.062438
0.151968 -0.064085
0.165470 -0.065585
0.179546 -0.066931
0.194197 -0.068120
0.209423 -0.069146
0.225223 -0.070004
0.241597 -0.070691
0.258546 -0.071202
0.276070 -0.071533
0.294168 -0.071682
0.312841 -0.071646
0.332088 -0.071422
0.351910 -0.071009
0.372307 -0.070405
0.393278 -0.069608
0.414823 -0.068618
0.436943 -0.067435
0.459638 -0.066058
0.482907 -0.064487
0.506751 -0.062723
0.531169 -0.060765
0.556162 -0.058613
0.581729 -0.056269
0.607871 -0.053731
0.634588 -0.050999
0.661879 -0.048073
0.689744 -0.044949
0.718184 -0.041625
0.747199 -0.038098
0.776788 -0.034362
0.806952 -0.030410
0.837690 -0.026233
0.869003 -0.021821
0.900891 -0.017161
0.933352 -0.012235
0.966389 -0.007024
1.000000 -0.001505
